11775,6886,8039,7956,8289,10928,10596,7994,9452,13723,15124,5929,9236,10542,8952,2743,5135,7244,6673,9838,13297,2668,10681,9254,12377,6944,11236,15046,20189,9514,8711,17998,16463,16308,6531,6793,24647,25517,22848,17167,19251,15541,17153,19028,24409,26521,16921,13480,15939,18333,19885,13241,20277,19425,17667,22859,15780,999999,3562,8757,4202,7030,10969,9128,6399,6686,13646,17933,15685,12153,14406,4344,7858,3912,4995,9215,12065,14719,8235,9650,10151
9275,6675,7829,7746,8079,8428,8097,5494,6952,11224,12624,4907,9026,11267,10013,333,2635,4744,4173,7339,10798,1728,8181,6755,9877,4445,8736,12546,17689,7015,8501,15498,13963,13809,4031,4293,22147,23017,20349,14668,16752,13042,14653,16528,21909,24021,14422,10981,13439,15833,17386,10741,17777,16926,15167,20359,13280,5748,999999,6258,3992,4531,8470,6629,3899,4187,13436,15433,13186,11942,14195,4134,5358,3701,2495,6715,9566,12219,5735,7151,7652
10258,13675,14829,14746,15078,10525,11477,11083,9698,12206,13607,9728,15393,14099,13173,7333,8224,7497,9762,7663,9934,8728,7100,5728,3649,4679,2508,6318,11030,2113,15500,16075,14540,14791,5173,3698,15488,16358,13690,8440,10524,6814,8425,10300,15681,17362,8194,9467,6780,9605,10727,9228,16701,15849,14091,14131,7052,12747,7037,999999,10992,3984,2242,401,3918,3350,16916,16010,14283,16417,18670,11133,4331,10701,9387,12304,12698,12797,1712,3127,1424
13436,2753,5729,5646,5978,12589,8278,9655,11112,10072,9668,5924,6926,8231,9260,4404,6796,8904,8334,11499,14958,4329,12341,10915,14038,8605,12896,16706,21849,11175,4578,19658,12447,10852,8191,8453,26308,27178,24509,18828,20912,17202,18813,20688,26070,28181,18582,15141,17599,19993,21546,14902,21938,21086,19328,24520,17441,7707,5222,10418,999999,8691,12630,10789,8060,8347,11335,12955,11571,9842,12095,2471,9519,3998,6655,10876,9248,16380,9896,11311,11812
11997,10792,11945,11862,12195,12265,10802,8200,9657,13946,15346,8897,13142,13972,12718,4449,5341,7449,6879,9403,11674,5844,8840,7467,5389,6419,4248,8058,13201,2526,12617,17815,16280,16531,6912,5437,17659,18529,15861,10180,12264,8553,10165,12040,17421,19533,9933,11207,8951,11345,12898,10967,18872,18020,16262,15871,8792,9864,4153,1770,8108,999999,3982,2141,1034,3764,18655,17750,16023,16058,18311,8250,6071,7818,6504,9421,12271,14536,1247,2662,3164
11070,15581,16734,16651,16984,11337,12289,12989,10510,13018,14419,10540,16205,14911,13985,9239,10130,8309,11668,8475,10746,10633,7912,6540,4461,5491,3320,7695,11842,4018,17406,16887,15352,15603,5985,4509,16300,17170,14502,6388,8472,4762,6373,8248,13629,13782,6142,10279,7592,7553,11539,10040,17513,16661,14903,12079,5000,14653,8942,3262,12897,5890,999999,2307,5824,5256,17728,16822,15095,17229,19482,13039,5143,12607,11293,12548,13510,13609,3618,5033,2236
11218,13309,14463,14380,14712,11486,13320,10717,10658,13166,14567,11414,15660,15059,14133,6967,7858,9967,9396,8623,10894,8362,8060,6688,4610,5639,3468,7278,11990,1747,15134,17035,15501,15751,6133,4658,16448,17318,14650,9400,11484,7774,9385,11260,16641,18322,9154,10427,7740,10565,11687,10188,17661,16809,15051,15092,8012,12381,6671,990,10626,3618,3202,999999,3552,2985,17876,16971,15243,17377,19630,10768,5291,10335,9021,11938,13658,13757,1346,2761,2384
10974,9785,10939,10856,11189,10127,9796,7193,8651,12923,14323,7891,12136,12966,11712,3443,4334,6443,5872,9038,13623,4838,10788,9416,7338,6144,6197,10007,15149,4475,11611,17197,15662,15508,5730,7386,19608,20478,17809,12128,14212,10502,12113,13988,19370,21481,11882,13155,10899,13293,14846,12916,20820,19968,18210,17820,10741,8858,3147,3718,7102,1991,5930,4089,999999,4144,16546,17132,14885,15052,17305,7244,8020,6812,5498,8415,11265,13918,3196,4611,5112
9081,9233,10387,8614,10636,8709,8377,5775,7233,11029,12430,6472,11584,11548,10293,2891,2916,5025,4454,6486,8757,3790,5923,4551,3943,2241,3370,7180,11891,3539,11058,14898,13363,13614,1827,2089,16350,17220,14551,9534,11618,7908,9519,13699,16776,18223,9288,8290,7641,8718,11588,8051,15625,14773,13015,15226,10451,8305,2595,3429,6550,3615,5641,3800,2984,999999,15739,14833,13106,14500,16753,6692,3154,6259,4079,6996,9846,11620,4465,5880,4453
6627,9320,6701,7801,6205,7572,7001,9324,8792,4650,3788,9640,4466,5771,5211,13088,12721,11040,11569,10804,12641,13012,11440,13404,14997,14846,15925,16590,15305,20043,10625,8714,5105,2210,15340,15970,15914,16785,17964,17827,19911,20959,22570,27087,25069,17788,17969,15143,15215,16919,15001,13088,14701,12991,13166,23519,23839,16391,13906,19286,11105,17374,19029,18331,16743,16731,999999,2442,6149,3054,3590,10635,14011,10530,12681,8333,5661,6429,19642,21057,17503
7031,10949,8331,9430,7834,7798,7406,11370,9050,5054,4193,11270,6095,5683,5616,15087,12979,11298,11826,9186,11023,15198,9822,11787,13379,13229,14307,14973,13687,18425,12254,6318,2708,2614,13722,14352,13633,14503,16347,16210,18294,19341,20953,25470,23451,15506,16352,13526,13598,15302,13384,11470,12304,10595,10884,21901,22222,20614,15896,17669,12735,20297,17412,16714,18733,15114,2654,999999,4186,4683,5395,12265,12393,12160,12938,8737,6066,4033,18025,19440,15886
5328,11065,7162,7991,7950,5997,5727,9569,7249,3351,3026,9357,6157,4863,3937,13286,11178,9497,10025,7385,9222,13397,8021,9986,11578,11428,12506,13172,11886,16624,12370,5981,907,3135,11921,12551,11831,12702,14546,14409,16493,17540,19152,23669,21650,13705,14551,11724,11797,13501,11583,9669,11968,10258,9083,20100,20421,18813,14094,15868,17057,18496,15611,14912,16932,13313,5729,3757,999999,5466,7719,12381,10592,12275,11137,7058,4386,2231,16223,17639,14085
6414,8126,5507,6607,5011,7359,6788,9411,8579,4436,3575,8446,3272,4577,4998,11894,12508,10827,11356,10591,12428,11819,11227,13191,14783,14633,15712,16377,15092,18664,9431,10496,6811,2371,15127,15757,15701,16571,17751,17614,19698,20746,22357,26874,24855,17575,17756,14930,15002,16706,14788,12875,16927,15217,12952,23305,23626,15197,12712,17908,9912,16181,18816,18118,15549,16518,2604,4223,5936,999999,3363,9442,13798,9336,10602,8120,5448,6698,17385,18801,17290
8065,9778,7159,8258,6663,9011,8440,11063,10231,6088,5227,10098,4923,6229,6649,13545,14159,12479,13007,12242,14079,13470,12878,14843,16435,16285,17363,18029,16743,20316,11083,10425,6816,4022,16778,17408,17353,18223,19403,19265,21349,22397,24008,28526,26507,19226,19408,16581,16654,18358,16440,14526,16843,15134,14604,24957,25278,16848,14363,19559,11563,17832,20467,19769,17201,18170,2533,4153,7587,2334,999999,11093,15449,10988,12254,9771,7099,8349,19037,20452,18942
10264,3812,3762,3679,4011,9417,6311,6483,7941,8105,7701,3957,4959,6264,7293,4760,7152,5793,8690,8328,11786,4685,9170,11271,14394,8961,13253,17063,22206,11531,5637,16487,10480,8885,8547,8810,26664,27534,24865,19184,21268,17558,19169,21045,26426,28537,18938,11970,17956,20349,21902,11730,18766,17914,16156,24876,17797,8063,5578,10774,2778,9047,12986,11145,8416,8703,9368,10988,9604,7875,10128,999999,9875,2522,4232,6557,7281,10367,10252,11667,12168
6066,11401,9897,9921,10566,6334,7285,5285,5506,8014,9415,6058,11201,9907,8981,4946,4184,3827,4287,3471,5742,5057,2908,1536,1160,1009,2088,4990,7253,6206,13226,11883,10348,10599,1503,2133,11711,12581,9912,8748,10832,7122,8733,13250,15989,13585,8502,5275,5347,6529,6949,5036,12610,11758,10000,14439,10002,10473,5755,5449,8718,8077,5192,4494,8011,2894,12724,11819,10091,12225,14478,8859,999999,7055,4672,7544,8506,8605,5805,7220,3666
9172,5056,5006,3637,5255,8325,5966,5391,6849,8440,8945,1952,6202,7508,7628,4712,3871,4793,4070,7235,10694,2642,8078,9103,14346,8913,13205,17015,12855,11483,6881,15395,10815,10129,8499,8762,17313,18183,15515,19136,21220,17510,19121,20997,26378,19187,18890,10877,10950,12654,12552,10638,17674,16822,15064,24828,17749,8015,5530,10726,2730,8999,12938,11097,8368,8655,10612,12232,9939,9119,11372,2260,7625,999999,3231,5809,7726,12116,10204,11619,12120
7516,8288,5701,4667,6731,6669,3829,3735,5193,6304,7241,2468,7678,6746,5492,3081,1193,2985,2414,5580,9038,2068,6422,7448,6012,4310,5439,9249,11199,5608,9151,13739,8679,8426,3923,4158,15657,16527,13859,11603,13687,9977,11588,15768,18845,17531,11357,9222,9294,10998,10896,8982,16018,15166,13408,17295,12520,7360,3890,5498,5604,7359,7710,5869,6727,4052,10551,13674,7803,10594,12847,5746,5223,3156,999999,3672,5589,10460,6534,7949,6521
4888,6517,4645,3611,5402,4041,2654,1107,2565,6837,6185,4080,6349,5690,4435,5920,3812,2131,2659,2952,6410,6031,3794,4820,6412,6928,7340,8041,8571,8226,7822,11111,9576,7370,5712,6777,13029,13899,11231,9278,11362,12374,10870,18503,16519,14903,9420,6594,6666,8370,8268,6354,13390,12539,10780,14969,15255,11447,6729,8116,9691,10197,10445,8487,9566,6670,9494,11046,6746,9266,11519,9833,5426,6107,3771,999999,5179,7832,9152,10567,8919
3139,7009,3274,4103,3943,2292,1594,5832,3512,2189,3127,5469,3455,2793,1882,9549,7441,5760,6288,6669,8506,9660,7305,9270,10862,10712,11790,12456,11170,11855,8314,9362,4564,4311,11205,10406,11780,12650,13830,13693,15777,16824,18436,22953,20934,13654,13835,11008,11081,12785,10867,8953,11641,10789,9031,19384,19705,15076,10358,15152,8795,13826,14895,14197,13195,10299,6436,6629,3688,5937,8190,8325,9876,8219,7400,2880,999999,4450,15508,16923,13369
3608,10335,6431,7261,7220,3876,4997,7448,5128,2620,3640,11037,5427,4132,3206,11165,9057,7376,7904,5264,7101,11276,5900,7865,9457,9307,10385,11051,9765,14503,11640,5971,1676,4824,9801,10430,9711,10581,12425,12288,14372,15420,17031,21548,19529,11585,12430,9604,9676,11380,9462,7549,9572,10248,6962,17979,18300,16692,11974,13747,14936,16375,13490,12792,14811,11192,6949,4526,1655,6450,8703,15078,8471,12148,9016,7085,3656,999999,14103,15518,11964
12443,12002,13156,13073,13405,12711,12012,9410,10868,14391,15792,10107,14352,15183,13928,5660,6551,8660,8089,9849,12555,7055,9286,7913,5835,6865,4694,8504,11952,2972,13827,18261,16726,16977,7358,5883,16410,17281,14612,10626,12710,8999,10611,12486,17867,18284,10379,9659,7702,9407,11649,11774,17623,16771,15013,16317,9238,11074,5364,2216,9319,2311,4428,2587,2245,4210,19101,18196,16469,17269,19522,9460,6517,9028,7714,10631,13481,14982,999999,1414,3610
13867,13426,14579,14496,14829,14135,13436,10834,12291,15815,17216,11531,15776,16606,15352,7083,7975,10083,9513,11272,13296,8478,10709,9337,7259,8288,6118,9819,12694,4396,15251,19685,18150,18400,8782,7307,17152,18022,15353,10678,12762,9052,10663,13910,17919,19026,10432,10400,8444,10148,12390,12516,18365,17513,15754,16369,10662,12498,6787,3639,10742,3735,5851,4010,3669,5634,20525,19620,17892,18693,20946,10884,7941,10452,9138,12055,14905,16406,1734,999999,5033
9755,14266,15420,15337,15670,10023,10974,11674,9195,11703,13104,9226,14891,13596,12670,7924,8815,6994,10353,7160,9432,9319,6598,5225,3147,4176,2006,5816,10527,2704,16092,15573,14038,14288,4670,3195,14986,15856,13187,7695,9780,6069,7681,9556,14937,16859,7449,8965,6277,8861,10224,8725,16198,15346,13588,13387,6308,13339,7628,1947,11583,4575,1498,992,4509,3942,16413,15508,13781,15914,18167,11725,3829,11292,9979,11234,12196,12294,2303,3719,999999
